"","saleprice","gdistance","wdistance","cdistance","bathrooms","bedrooms","sqftbuilding","sqftlot","age"
"2373",164000,14978.8701171875,711.85498046875,349.446990966797,2,2,1452,11818,22
"2374",160000,5237.77978515625,11108.775390625,166.343002319336,2,3,1167,6414,14
"2375",167000,14812.6376953125,1218.90295410156,2394.63696289062,2,3,1797,9700,16
"2376",90000,12042.55859375,1828.67102050781,2569.31396484375,1,2,1178,6300,43
"2377",134000,12165.875,4152.7841796875,769.026000976562,2,3,1485,10419,12
"2378",110000,15078.9482421875,4694.25,864.046997070312,2,3,1604,5812,4
"2379",168000,3072.14111328125,11406.171875,948.625,2,3,1781,6402,6
"2380",75000,12991.677734375,4643.4912109375,260.007995605469,2,3,1175,7400,32
"2381",117500,13907.5751953125,3001.15698242188,2055.23608398438,2,3,1597,10800,41
"2382",140000,11110.783203125,1115.26403808594,3187.91088867188,2,3,1545,8680,37
"2383",85000,2223.01904296875,10651.6259765625,431.282989501953,2,2,892,5000,1
"2384",114000,4131.68701171875,7402.5029296875,177.141006469727,2,3,1440,8775,12
"2385",95000,6257.34912109375,7103.09814453125,546.192016601562,2,3,1082,6240,36
"2386",175500,1790.73999023438,12654.8330078125,675.476989746094,2,4,1965,6588,25
"2387",34000,4726.8681640625,12297.77734375,351.220001220703,1,2,1084,8800,51
"2388",239000,3588.6298828125,10850.2197265625,1360.89294433594,2,3,2362,9196,6
"2389",180000,4909.77880859375,13242.9736328125,1091.65405273438,2,3,1494,6490,10
"2390",150000,8420.6318359375,26390.296875,194.781997680664,3,4,2240,7242,24
"2391",116000,14679.693359375,5079.13623046875,579.554016113281,2,3,1075,5535,30
"2392",122000,15361.5615234375,1601.05004882812,2554.15600585938,2,3,1965,7150,15
"2393",166500,2777.67504882812,18382.208984375,269.748992919922,2.5,4,1808,4000,5
"2394",83500,13651.0029296875,2326.23608398438,1917.06701660156,1,3,1014,5900,46
"2395",110000,14639.0185546875,5232.64990234375,945.057006835938,2,3,1228,5800,2
"2396",134000,7412.64111328125,14098.287109375,60.6539993286133,2,3,1404,5058,4
"2397",75000,11824.85546875,1775.76196289062,3230.044921875,1,2,934,5000,41
"2398",136000,4354.64892578125,7181.23291015625,242.134002685547,2,3,1765,6840,16
"2399",125000,6194.40185546875,7223.12109375,429.716003417969,2.5,3,1530,7000,6
"2400",95500,5864.84619140625,6405.02099609375,44.3819999694824,1,3,1110,33000,50
"2401",84000,12387.23046875,3839.47998046875,1104.85595703125,2,3,1535,6000,28
"2402",75000,9884,4451.7138671875,777.411987304688,2.5,3,1435,5445,24
"2403",157000,2320.10205078125,13308.1572265625,314.519989013672,2,3,1661,6189,7
"2404",81500,10213.1376953125,751.588989257812,1782.25805664062,1,2,958,7645,46
"2405",157500,4911.98193359375,6579.73388671875,76.6719970703125,2,3,1550,7000,26
"2406",84000,9282.50390625,5637.4931640625,200.171997070312,2,3,1241,5000,7
"2407",119000,4486.90283203125,7692.6162109375,207.598007202148,1,3,1064,5310,31
"2408",112000,2382.52294921875,10710.5,20.9979991912842,1,2,1158,9775,41
"2409",115500,5074.912109375,4765.11279296875,420.421997070312,1,2,1337,10350,56
"2410",62500,9140.6435546875,1986.59997558594,1926.97998046875,1,2,1161,5750,39
"2411",181455,2807.75,13790.2373046875,48.1699981689453,2,3,1909,12086,2
"2412",114000,7931.259765625,5839.96484375,36.4519996643066,1,3,1416,6240,37
"2413",188000,2963.89794921875,12841.3896484375,894.473022460938,2,4,2051,5975,8
"2414",55000,4798.05078125,12484.4169921875,516.043029785156,1,2,872,5750,73
"2415",87000,7405.5908203125,2895.97509765625,663.817993164062,2,3,1200,5720,2
"2416",117000,13137.7001953125,5630.09814453125,16.5030002593994,2,3,1690,10090,11
"2417",259091,14118.78125,5438.490234375,927.283996582031,2,4,1455,5001,7
"2418",108000,13541.890625,2691.86889648438,612.171020507812,2,4,1642,6600,21
"2419",68000,6866.2119140625,7690.865234375,266.455993652344,1,2,612,3120,71
"2420",54000,6959.27490234375,3385.7958984375,565.786010742188,1,2,886,6500,46
"2421",157500,1248.77795410156,12194.46875,100.158996582031,2,3,1587,6300,1
"2422",70000,7982.1162109375,4315.701171875,198.201995849609,1,3,1032,7500,34
"2423",80000,13054.3720703125,3177.76000976562,739.515991210938,1.5,3,1152,7455,39
"2424",212500,2024.10302734375,10412.0419921875,349.993011474609,3,4,2500,5605,1
"2425",92000,14313.3291015625,4619.52685546875,1259.75805664062,2,3,1072,6000,9
"2426",70000,13587.400390625,5893.77099609375,441.717010498047,2,3,1121,5149,17
"2427",106000,7196.15087890625,13376.646484375,196.266998291016,2,3,1182,6020,11
"2428",84000,13398.2177734375,2498.1259765625,1796.626953125,1,2,870,6090,43
"2429",103000,9304.8173828125,3587.68603515625,602.515991210938,2,3,1439,5000,6
"2430",32500,8086.81494140625,1925.34204101562,1938.53503417969,1,2,1006,3500,72
"2431",143000,5594.56787109375,7487.73583984375,621.611022949219,2,3,1606,9424,32
"2432",148000,2328.90698242188,12111.51171875,1201.60400390625,2,3,1245,6000,17
"2433",50000,8580.1533203125,26783.2734375,155.055999755859,1,2,755,5360,46
"2434",118500,13172.6328125,4781.40478515625,298.092010498047,2,3,1419,5762,32
"2435",85000,6888.90478515625,7559.60302734375,184.587005615234,3,4,2032,7250,4
"2436",82500,14050.6669921875,3898.6201171875,1219.66198730469,2,3,1229,6500,21
"2437",68500,11150.03515625,8596.6181640625,675.905029296875,1,2,699,10125,37
"2438",145000,13464.0380859375,4427.51708984375,619.591979980469,2,3,1492,5800,27
"2439",107000,10654.109375,9333.390625,194.613998413086,2,3,1245,6129,24
"2440",122500,15441.275390625,2533.25708007812,2313.80908203125,2,3,1448,6474,29
"2441",134000,13316.7890625,127.971000671387,173.938003540039,2,3,1802,7614,25
"2442",129000,10535.7861328125,9212.9091796875,462.891998291016,1.5,2,1322,14463,41
"2443",140000,2094.36206054688,12332.9404296875,967.77099609375,2,4,1748,7150,19
"2444",92000,5400.22509765625,13353.8076171875,1306.53796386719,1,3,1384,5000,85
"2445",119500,14318.4736328125,2383.97412109375,1574.17199707031,2,3,1260,9348,35
"2446",123000,3712.82006835938,10804.1015625,1411.47705078125,2,3,1311,6325,8
"2447",90000,10617.0341796875,5102.34716796875,820.906982421875,2,3,1121,11639,43
"2448",85000,14153.9560546875,3044.24194335938,1668.50903320312,2,3,1479,7316,22
"2449",178000,5905.48291015625,13207.2197265625,530.789978027344,2,3,1665,10402,9
"2450",150000,5865.4501953125,5752.8408203125,569.554992675781,1,2,1087,82824,71
"2451",152000,15107.9111328125,1212.17297363281,1208.748046875,3,4,1999,7863,20
"2452",152000,6732.994140625,6364.13623046875,1134.64099121094,2,3,1625,6490,7
"2453",283636,4919.01806640625,13161.6171875,1567.876953125,2,4,1440,5000,4
"2454",120000,14723.181640625,3497.78295898438,1872.15002441406,2,3,1407,8316,30
"2455",101000,14130.8798828125,5660.80810546875,98.5490036010742,2,4,1339,6000,13
"2456",96500,11596.4521484375,92.2959976196289,161.733001708984,2,3,1716,7500,42
"2457",145000,4090.21411132812,10351.3173828125,863.028991699219,2,3,1168,5000,13
"2458",90000,14943.6630859375,3518.9560546875,2058.00610351562,2,3,1092,6760,35
"2459",63500,7225.3818359375,3380.84008789062,710.739990234375,2,3,1286,10400,51
"2460",140000,7851.8017578125,4509.7978515625,422.434997558594,2,3,1558,6009,5
"2461",50000,13287.115234375,4152.01220703125,216.764007568359,1,2,816,10000,41
"2462",119000,14467.359375,677.918029785156,1648.89404296875,2,2,1575,7300,40
"2463",98000,5321.341796875,6287.2080078125,988.174011230469,2,3,1140,5035,22
"2464",95000,9325.3251953125,14575.677734375,91.7440032958984,1,3,1080,7800,42
"2465",146000,5162.43603515625,4622.7451171875,633.427001953125,2,4,1948,5376,6
"2466",121000,13712.6416015625,2548.36791992188,763.796020507812,3,3,1978,6500,17
"2467",169000,2685.20092773438,13631.1376953125,145.625,2,4,1475,6704,5
"2468",45000,11503.2275390625,1219.80700683594,3135.6669921875,1,1,762,2275,73
"2469",137000,15289.576171875,1124.90600585938,752.471984863281,2,3,1305,5250,10
"2470",105000,11934.3603515625,3065.69604492188,1293.80700683594,2,2,1355,5500,1
"2471",325000,10930.2275390625,500.877014160156,64.1399993896484,2.5,4,3126,10000,1
"2472",55000,8060.3828125,2055.916015625,1794.06994628906,1,3,830,5050,47
"2473",119000,3451.85693359375,11023.9541015625,1561.29296875,1,3,1077,7130,51
"2474",123000,8121.5517578125,26379.10546875,440.720001220703,2,4,1388,7200,15
"2475",122000,4027.6201171875,10489.294921875,412.93701171875,2,3,1680,7670,32
"2476",88000,8285.8486328125,4722.9482421875,269.476989746094,2,3,1724,9825,32
"2477",95000,13895.80078125,2618.67797851562,1423.93994140625,2,4,1770,6500,20
"2478",88000,15106.1513671875,2650.19995117188,2394.11303710938,2,3,1266,6000,28
"2479",215000,2751.76391601562,8965.291015625,97.5709991455078,2,3,2121,20398,9
"2480",210000,3787.19897460938,13242.4931640625,194.464004516602,2.5,4,2029,5676,4
"2481",88000,15216.197265625,2590.56909179688,2052.57592773438,2,3,1161,7300,35
"2482",114000,14873.9111328125,2850.662109375,2159.07397460938,2,3,1629,10400,32
"2483",141000,12726.7802734375,3499.72705078125,773.823974609375,2.5,4,1827,12577,9
"2484",189500,9067.5859375,26149.83984375,19.9939994812012,3,3,2035,7056,10
"2485",190000,8585.900390625,5273.57421875,422.950012207031,1,3,1064,130680,40
"2486",35000,10272.439453125,3688.75,1387.90698242188,1,1,543,7980,77
"2487",134000,1846.05505371094,10281.380859375,39.9990005493164,2,3,1469,5206,2
"2488",219000,4655.6669921875,11205.822265625,466.976989746094,3,4,2308,5850,8
"2489",130000,5241.62890625,13525.607421875,1330.11999511719,2,3,1540,7762,30
"2490",72000,5092.35107421875,8256.45703125,308.941009521484,2,3,1105,6500,14
"2491",208000,5718.40087890625,13586.064453125,1249.25305175781,2.5,4,2191,5625,1
"2492",108000,6527.61376953125,14122.224609375,383.451995849609,2,3,1417,6490,20
"2493",80000,13353.2158203125,4687.56201171875,464.286010742188,2,3,1292,6100,15
"2494",55500,3629.53393554688,11854.1015625,1034.21594238281,1,2,859,6278,25
"2495",138500,12121.166015625,4104.43310546875,1131.22998046875,2.5,4,2168,6968,9
"2496",104500,7891.208984375,5937.22607421875,45.2099990844727,1,3,1126,6060,38
"2497",1e+05,13114.6650390625,5576.8349609375,16.0020008087158,2,3,1190,7219,13
"2498",106500,10556.23828125,430.601989746094,2796.80395507812,1,2,896,5100,41
"2499",135000,14176.171875,3978.19506835938,1305.63098144531,2,3,1698,6800,13
"2500",153000,3171.60888671875,12459.8369140625,1083.09997558594,2,3,1522,6441,6
"2501",64500,4051.76904296875,12042.0400390625,1111.38195800781,1,2,910,7474,30
"2502",140000,5708.88916015625,8123.60009765625,263.846984863281,2,4,1639,6700,12
"2503",92500,6898.7841796875,6013.56103515625,1150.68005371094,1,3,1008,6000,17
"2504",89500,6495.2041015625,7759.67822265625,123.823997497559,1,2,1056,6500,37
"2505",182000,2281.69604492188,12167.4814453125,1054.38000488281,2,3,1547,5760,5
"2506",150000,11170.625,6934.97509765625,27.382999420166,2.5,3,1869,6236,1
"2507",218000,8152.18310546875,4801.009765625,355.860992431641,3,5,2668,9048,4
"2508",212500,3849.57006835938,13174.1279296875,115.206001281738,3,4,2038,5990,4
"2509",163000,4301.05615234375,12635.509765625,1109.90295410156,2,4,1694,6000,12
"2510",195000,8318.1494140625,13814.9736328125,57.5480003356934,3,4,2040,6000,6
"2511",141000,7980.6591796875,26575.978515625,246.350997924805,3,3,2027,7415,8
"2512",72000,14132.734375,4625.287109375,1108.83605957031,2,3,1140,6000,14
"2513",155000,4425.30419921875,11819.42578125,486.230010986328,2,3,1278,4510,8
"2514",107500,5058.46923828125,6733.9912109375,783.02197265625,2,3,1112,5035,22
"2515",240000,15179.263671875,3416.5009765625,2273.74194335938,2.5,3,2208,8000,14
"2516",154500,11884.2978515625,4844.14208984375,69.1740036010742,3,4,2586,10211,18
"2517",224000,236.727996826172,12789.8017578125,82.6289978027344,2.5,3,2222,5552,2
"2518",70000,10810.3203125,2514.912109375,2409.63891601562,1,2,869,6750,42
"2519",89000,10419.8662109375,5803.73095703125,58.9480018615723,1,3,1684,8487,47
"2520",110000,15464.3896484375,3466.82397460938,1986.50402832031,1,3,1613,7500,35
"2521",57500,11821.26171875,823.232971191406,265.486999511719,1,2,849,4450,52
"2522",2e+05,2412.7041015625,12878.6748046875,409.2080078125,2,4,1901,8260,6
"2523",330000,12175.45703125,510.057006835938,51.1879997253418,3,4,2455,10275,3
"2524",57000,8806.6005859375,2241.837890625,1720.42297363281,1,2,720,5750,44
"2525",146000,3399.92700195312,11513.869140625,1295.38195800781,2.5,3,1860,4107,8
"2526",61000,11200.7255859375,1018.708984375,2985.27587890625,2.5,4,3424,8545,90
"2527",134000,14456.552734375,5435.203125,768.245971679688,2.5,3,1645,5000,4
"2528",149000,4477.9658203125,5237.64697265625,638.189025878906,2,4,1827,6000,3
"2529",90000,13795.9736328125,2626.69604492188,1607.72399902344,1,2,818,5517,46
"2530",95000,13823.306640625,399.394012451172,599.388977050781,2,3,1479,6776,32
"2531",78000,14572.837890625,1940.47094726562,1163.37194824219,1,2,700,27743,53
"2532",105000,6387.18408203125,6043.630859375,1494.416015625,1.5,3,1293,5600,29
"2533",149545,12015.119140625,5260.2919921875,118.415000915527,2,4,2049,6000,13
"2534",92500,2340.60107421875,10666.7548828125,6.10500001907349,2,4,1326,7150,47
"2535",64000,7949.505859375,2063.09912109375,1806.81005859375,1,2,684,7000,98
"2536",91000,13340.7216796875,6353.27197265625,83.6340026855469,2,3,1328,5153,12
"2537",104000,11899.4697265625,1689.85498046875,2433.24096679688,1,3,1034,7140,38
"2538",108500,8802.046875,14233.4892578125,125.125999450684,2,3,1537,5988,13
"2539",195000,2521.59008789062,18847.326171875,264.260986328125,2,3,2035,13676,53
"2540",56000,12412.7451171875,3434.123046875,841.25,1,2,1358,5000,52
"2541",150000,12432.5029296875,2207.69409179688,2448.69897460938,1,3,1489,4900,58
"2542",149500,352.774993896484,12037,56.023998260498,2,3,1714,7765,11
"2543",117500,11712.89453125,4731.52294921875,177.731994628906,2,2,902,4600,7
"2544",115000,4157.72314453125,12585.4765625,274.876007080078,2,3,1178,6500,18
"2545",45000,7600.8310546875,3924.1669921875,784.599975585938,1,2,700,8880,36
"2546",152500,7232.15185546875,6154.703125,703.258972167969,2,3,1436,6736,5
"2547",213000,13966.3232421875,2359.86108398438,940.39501953125,3,3,2176,21039,23
"2548",158000,10886.2529296875,15572.837890625,633.723022460938,2,3,1602,9875,20
"2549",130500,4968.31103515625,13271.103515625,1254.90502929688,1.5,3,1648,11880,45
"2550",173000,2766.36010742188,11770.171875,1161.40795898438,2,4,2295,7500,51
"2551",144000,7725.5859375,14264.216796875,284.867004394531,2,3,1404,5357,4
"2552",134000,9613.599609375,24592.61328125,81.9940032958984,2,3,1420,8372,1
"2553",42000,11678.818359375,1636.59802246094,2032.80102539062,1,2,772,7200,50
"2554",88000,14936.2958984375,1168.43994140625,1900.58996582031,1,3,1176,6328,45
"2555",106500,11423.78125,5193.94091796875,329.601989746094,2,2,1059,4600,12
"2556",83000,10805.884765625,518.960998535156,2757.537109375,1.5,3,2027,5000,72
"2557",48500,10988.123046875,3276.36010742188,2041.35302734375,1,3,883,7100,42
"2558",188000,3938.76196289062,12205.5166015625,930.138977050781,2.5,3,2008,5130,8
"2559",78500,13873.705078125,3795.47802734375,1129.96203613281,2,3,1168,6175,40
"2560",125000,5646.4189453125,6163.97509765625,1197.89501953125,2,3,1343,5448,10
"2561",117000,14141.869140625,1778.48205566406,2502.05908203125,2,3,1190,8900,6
"2562",204500,1774.32800292969,12686.68359375,662.703002929688,3,4,2723,8056,2
"2563",167500,3167.19409179688,11281.974609375,1146.458984375,2,3,1537,9796,7
"2564",155000,1384.35302734375,13070.4462890625,297.890991210938,2,3,1537,5545,7
"2565",102000,6199.81005859375,7221.55810546875,430.079986572266,2,3,1290,6000,27
"2566",165000,5887.796875,13587.0859375,985.564025878906,2,3,1731,7883,14
"2567",111000,6871.27490234375,12695.7568359375,106.137001037598,2,2,990,5471,7
"2568",108500,7946.27978515625,4422.498046875,331.628997802734,2,3,1092,6240,34
"2569",115000,14009.1669921875,4367.94384765625,1074.125,2,3,1032,8400,23
"2570",3e+05,212.82600402832,12821.6953125,32.173999786377,2,3,1645,6500,17
"2571",202000,5764.57421875,12795.814453125,369.733001708984,2,3,1914,6710,1
"2572",115000,12795.7353515625,3495.7880859375,376.962005615234,2.5,4,2030,7635,19
"2573",66500,13567.515625,5614.35986328125,410.873992919922,1,3,1106,5821,12
"2574",152000,2793.95190429688,11688.5458984375,844.992004394531,2,3,1191,4286,4
"2575",32000,11486.9873046875,15869.0107421875,189.186996459961,1,2,832,7722,43
"2576",319000,4364.119140625,12447.2724609375,705.68798828125,2,4,2357,26625,14
"2577",95000,7396.3330078125,3928.05688476562,670.791015625,1,3,1483,9900,37
"2578",99000,6822.35107421875,5709.40380859375,1294.42102050781,2,3,1334,5820,40
"2579",103000,5134.837890625,8390.146484375,234.082992553711,1,2,802,5003,40
"2580",75500,7349.4560546875,3626.6689453125,746.625,1,3,1687,14000,81
"2581",87000,15831.8486328125,2960.19506835938,2034.23498535156,1.5,2,1462,5975,15
"2582",140500,7451.74609375,13000.1025390625,76.495002746582,2,3,1440,5824,11
"2583",205000,11045.3193359375,3459.73999023438,1877.45703125,2.5,4,2540,6370,14
"2584",220000,12978.6416015625,2944.50903320312,1198.47595214844,3.5,4,3420,6148,75
"2585",45000,13442.9443359375,4239.31689453125,46.2270011901855,1,3,1152,9000,81
"2586",176000,7690.60009765625,26737.3359375,145.455993652344,2.5,4,1567,7943,12
"2587",223636,7792.1298828125,2264.17895507812,1338.38598632812,1,2,780,6180,53
"2588",180000,5145.60693359375,7954.42578125,537.442993164062,2.5,4,2200,13899,18
"2589",175000,11426.00390625,5191.93994140625,329.467987060547,2,4,2262,6462,8
"2590",85000,15543.04296875,2569.93798828125,2348.47290039062,2,3,1310,5500,11
"2591",124500,12538.1435546875,526.585998535156,1541.82897949219,2,3,1793,5927,9
"2592",112500,4367.74609375,7798.52685546875,145.608993530273,2,3,1431,5850,36
"2593",133000,15224.767578125,1152.44995117188,692.200988769531,2,3,1420,9020,32
"2594",120000,4367.74609375,7798.52685546875,145.608993530273,2,3,1520,8280,34
"2595",130000,7647.619140625,26727.5625,139.360000610352,2,3,1161,5640,20
"2596",90000,14980.09765625,2599.01098632812,2338.38793945312,2,3,1153,6360,28
"2597",168000,2608.61889648438,13425.2666015625,295.869995117188,2.5,3,1902,6081,8
"2598",105000,13625.1611328125,2802.85205078125,1343.47900390625,2,3,1685,6150,19
"2599",157000,10956.3916015625,823.642028808594,634.568969726562,2,3,1511,8731,8
"2600",126000,15452.296875,2244.32202148438,2809.60205078125,2,3,1475,7680,16
"2601",113500,15227.6171875,1925.89697265625,3116.3779296875,3,4,1986,8517,19
"2602",161500,12661.0048828125,3611.3779296875,1232.35900878906,2,3,1593,8890,2
"2603",124000,4395.7529296875,7138.43505859375,331.537994384766,2,4,1596,5580,13
"2604",230000,14498.591796875,2105.50610351562,1347.14501953125,2.5,3,2529,11532,33
"2605",239000,13441.6181640625,4218.93701171875,37.7599983215332,2,3,1674,6098,1
"2606",104000,13735.9599609375,14.8599996566772,578.205993652344,2.5,4,1810,6043,22
"2607",121000,3528.46997070312,11255.9775390625,282.161010742188,2,3,1746,6693,13
"2608",167000,4617.30078125,12469.3671875,477.579986572266,2,3,1306,6000,13
"2609",309955,11017.8935546875,1310.60498046875,1147.91003417969,3,4,3666,10400,16
"2610",139000,5385.35791015625,8240.853515625,481.341003417969,2,3,1526,7952,10
"2611",78000,10130.7841796875,5298.9169921875,382.023010253906,1,2,1212,8932,31
"2612",95000,2803.47998046875,13602.14453125,206.951995849609,1,3,1170,3466,85
"2613",70000,14103.197265625,2401.32495117188,1854.00805664062,1,2,994,7800,46
"2614",165000,5915.18505859375,14329.02734375,164.563995361328,2.5,4,1973,5000,38
"2615",80000,11841.8173828125,1960.63403320312,2896.03198242188,1,3,1133,5000,63
"2616",134000,15748.314453125,3536.087890625,1699.55004882812,2,4,2171,12400,20
"2617",233000,5708.240234375,12652.609375,246.809005737305,3,4,2201,8005,4
"2618",65955,14059.50390625,4922.26611328125,965.929016113281,2,3,1265,6500,27
"2619",80000,14007.642578125,5767.64990234375,669.193969726562,2,3,1154,5719,15
"2620",117000,15640.447265625,4113.19189453125,892.348999023438,2,4,1650,10423,6
"2621",75000,6757.30419921875,5935.123046875,1369.35998535156,1,2,1113,5500,59
"2622",127000,5436.703125,5995.2568359375,289.911987304688,2,3,1578,7000,16
"2623",96000,3805.17993164062,13324.53125,367.048004150391,1,3,1368,5000,57
"2624",150000,7148.212890625,6204.68701171875,784.005004882812,2,3,1442,6960,13
"2625",66000,7324.21484375,2746.34008789062,1383.23095703125,1,3,1346,7500,83
"2626",82500,5039.64599609375,7550.80810546875,749.718017578125,1,2,1120,5850,42
"2627",106000,5026.26318359375,7590.46923828125,718.643981933594,2,3,1177,7475,32
"2628",135000,13363.171875,3596.01806640625,1502.0009765625,2,3,1806,6500,2
"2629",95000,15266.4140625,4490.7080078125,519.338989257812,2.5,4,2041,8429,8
"2630",135000,11250.3642578125,15437.32421875,185.654998779297,2,3,1550,5782,12
"2631",62500,11680.794921875,1085.46105957031,486.960998535156,1,3,820,7778,65
"2632",95000,13115.7451171875,4096.22802734375,674.1240234375,2,3,1317,9443,51
"2633",138000,15290.05859375,4361.23583984375,1174.81396484375,2.5,4,1890,6734,4
"2634",317500,11703.37890625,1911.40405273438,2730.6298828125,2,3,2845,11593,12
"2635",129500,4516.412109375,8042.19091796875,202.876007080078,2,3,1232,11000,1
"2636",132500,6292.48193359375,5287.2080078125,116.526000976562,2,3,1501,7868,6
"2637",88500,9811.5673828125,349.329986572266,1520.0849609375,2,3,1285,4250,1
"2638",330000,4985.99609375,9391.64453125,26.9290008544922,3,5,3346,43560,6
"2639",144000,12528.69921875,4705.64501953125,296.345001220703,2,3,1832,6500,15
"2640",42000,10543.8466796875,5681.27978515625,172.141006469727,1,2,734,6095,22
"2641",110000,13677.056640625,2689.63403320312,1164.50903320312,2,4,1913,6900,21
"2642",142500,6444.72607421875,13159.044921875,333.545989990234,2,3,1694,7074,13
"2643",165000,4717.421875,8202.162109375,178.856002807617,2,3,1948,12604,23
"2644",143000,7030.09619140625,13360.021484375,345.212005615234,2,3,1471,6020,4
"2645",56000,12903.68359375,4144.0068359375,498.815002441406,1,2,704,7500,71
"2646",95500,13985.8671875,5842.23779296875,610.401977539062,2,3,1249,7501,12
"2647",75000,13885.107421875,2510.9619140625,1725.94995117188,1,2,1394,6360,51
"2648",65000,11993.4990234375,4880.35302734375,171.576995849609,1,2,842,14374,45
"2649",141500,4338.77392578125,12713.6591796875,937.922973632812,2,3,1198,6300,10
"2650",1e+05,12564.2939453125,2441.03198242188,1747.56201171875,2,2,1144,5000,68
"2651",127500,14463.431640625,5314.17919921875,609.531005859375,2,3,1335,5000,2
"2652",114000,13513.2421875,2714.17407226562,521.148010253906,2,3,1636,6400,17
"2653",115000,5105.14404296875,4586.93896484375,96.193000793457,2,3,1394,6585,13
"2654",168500,4588.6708984375,10645.310546875,116.762001037598,2.5,3,1348,4888,1
"2655",85000,11279.1005859375,6218.53515625,563.192993164062,2,3,1148,6378,14
"2656",121000,11121.720703125,15300.1796875,44.9049987792969,2,3,1514,6076,11
"2657",65000,4964.31787109375,8444.0830078125,116.208000183105,1,1,574,2050,55
"2658",119000,6332.45703125,14308.4482421875,1111.09802246094,1.5,5,1940,7250,51
"2659",214000,2161.98999023438,12363.0673828125,748.262023925781,3,3,2546,4899,1
